ID	Case.Number	Date	Block	IUCR	Primary.Type	Description	Location.Description	Arrest	Domestic	Beat	District	Ward	Community.Area	FBI.Code	X.Coordinate	Y.Coordinate	Year	Updated.On	Latitude	Longitude	Location
10458287	HZ197560	2016-03-23	001XX N LOREL AVE	051A	ASSAULT	AGGRAVATED: HANDGUN	STREET	false	false	1523	15	28	25	04A	1140690	1900557	2016	03/30/2016 03:49:59 PM	41.88321465	-87.758840363	(41.88321465, -87.758840363)
10441185	HZ180053	2016-03-08	093XX S HARBOR AVE	143A	WEAPONS VIOLATION	UNLAWFUL POSS OF HANDGUN	STREET	true	false	424	4	10	46	15	1199207	1843477	2016	04/04/2016 03:50:36 PM	41.725308767	-87.545886219	(41.725308767, -87.545886219)
10458292	HZ197583	2016-03-23	037XX N CLARK ST	1150	DECEPTIVE PRACTICE	CREDIT CARD FRAUD	RESTAURANT	false	false	1923	19	44	6	11	1167885	1924871	2016	03/30/2016 03:49:59 PM	41.949390691	-87.658275881	(41.949390691, -87.658275881)
10458293	HZ197584	2016-03-23	037XX W GIDDINGS ST	0930	MOTOR VEHICLE THEFT	THEFT/RECOVERY: AUTOMOBILE	VEHICLE NON-COMMERCIAL	true	false	1723	17	39	14	07	1150515	1931302	2016	03/30/2016 03:49:59 PM	41.96739548	-87.721957087	(41.96739548, -87.721957087)
10458295	HZ197608	2016-03-23	038XX W LAKE ST	0820	THEFT	$500 AND UNDER	VEHICLE NON-COMMERCIAL	false	false	1122	11	27	26	06	1150904	1901361	2016	03/30/2016 03:49:59 PM	41.885227157	-87.721312545	(41.885227157, -87.721312545)
10458296	HZ197565	2016-03-23	055XX W GRAND AVE	2027	NARCOTICS	POSS: CRACK	STREET	true	false	2515	25	29	19	18	1138788	1913480	2016	03/30/2016 03:49:59 PM	41.918711651	-87.76551063	(41.918711651, -87.76551063)
10458307	HZ197575	2016-03-23	018XX W GARFIELD BLVD	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	false	true	932	9	16	61	08B	1164805	1868201	2016	03/30/2016 03:49:59 PM	41.793949358	-87.671204338	(41.793949358, -87.671204338)
10458308	HZ197602	2016-03-23	010XX N RUSH ST	0460	BATTERY	SIMPLE	BAR OR TAVERN	true	false	1824	18	42	8	08B	1176264	1907593	2016	03/30/2016 03:49:59 PM	41.901794019	-87.627998616	(41.901794019, -87.627998616)
10458320	HZ197588	2016-03-23	077XX S SOUTH SHORE DR	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	false	true	421	4	7	43	08B	1197311	1854678	2016	03/30/2016 03:49:59 PM	41.756092561	-87.55245887	(41.756092561, -87.55245887)
10458323	HZ197626	2016-03-23	027XX W 39TH PL	0820	THEFT	$500 AND UNDER	STREET	false	false	921	9	12	58	06	1158723	1878344	2016	03/30/2016 03:49:59 PM	41.821909439	-87.693229788	(41.821909439, -87.693229788)
10458328	HZ197599	2016-03-23	033XX N HALSTED ST	0460	BATTERY	SIMPLE	BAR OR TAVERN	true	false	1924	19	44	6	08B	1170328	1922596	2016	03/30/2016 03:49:59 PM	41.943094852	-87.649362556	(41.943094852, -87.649362556)
10458330	HZ197593	2016-03-23	012XX S CHRISTIANA AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	true	true	1021	10	24	29	08B	1154229	1894153	2016	03/30/2016 03:49:59 PM	41.865381927	-87.709294938	(41.865381927, -87.709294938)
10458334	HZ197598	2016-03-23	020XX N LARAMIE AVE	0430	BATTERY	AGGRAVATED: OTHER DANG WEAPON	SIDEWALK	false	false	2522	25	37	19	04B	1141391	1913070	2016	03/30/2016 03:49:59 PM	41.917538874	-87.755956971	(41.917538874, -87.755956971)
10458336	HZ197579	2016-03-23	074XX S HALSTED ST	0430	BATTERY	AGGRAVATED: OTHER DANG WEAPON	STREET	false	false	733	7	17	68	04B	1172251	1855670	2016	03/30/2016 03:49:59 PM	41.759402215	-87.644268517	(41.759402215, -87.644268517)
10458338	HZ197567	2016-03-23	024XX S HARDING AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	APARTMENT	true	true	1013	10	22	30	14	1150432	1887560	2016	03/30/2016 03:49:59 PM	41.847364829	-87.723405898	(41.847364829, -87.723405898)
10458339	HZ197631	2016-03-23	0000X E MADISON ST	0820	THEFT	$500 AND UNDER	CONVENIENCE STORE	false	false	112	1	42	32	06	1176674	1900411	2016	03/30/2016 03:49:59 PM	41.882076985	-87.626709904	(41.882076985, -87.626709904)
10458341	HZ197637	2016-03-23	005XX W JACKSON BLVD	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	true	121	1	2	28	14	1172618	1898900	2016	03/30/2016 03:49:59 PM	41.878021378	-87.64164809	(41.878021378, -87.64164809)
10458349	HZ197622	2016-03-23	078XX S CONSTANCE AVE	031A	ROBBERY	ARMED: HANDGUN	STREET	false	false	414	4	8	43	03	1189898	1853295	2016	03/30/2016 03:49:59 PM	41.752478915	-87.579669813	(41.752478915, -87.579669813)
10458350	HZ197630	2016-03-23	087XX S EXCHANGE AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	true	true	423	4	10	46	08B	1197281	1847652	2016	03/30/2016 03:49:59 PM	41.73681344	-87.552802376	(41.73681344, -87.552802376)
10438006	HZ176193	2016-03-05	0000X W 103RD ST	141A	WEAPONS VIOLATION	UNLAWFUL USE HANDGUN	STREET	true	true	512	5	34	49	15	1177871	1836676	2016	03/30/2016 03:48:04 PM	41.707154919	-87.624244993	(41.707154919, -87.624244993)
10441023	HZ179871	2016-03-08	084XX S VINCENNES AVE	0497	BATTERY	AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON	APARTMENT	true	true	622	6	21	71	04B	1173832	1848946	2016	03/30/2016 03:48:04 PM	41.740915815	-87.638673175	(41.740915815, -87.638673175)
10441099	HZ179948	2016-03-06	073XX S WABASH AVE	051A	ASSAULT	AGGRAVATED: HANDGUN	SIDEWALK	true	false	323	3	6	69	04A	1177992	1856395	2016	03/30/2016 03:48:04 PM	41.76126358	-87.623206095	(41.76126358, -87.623206095)
10446807	HZ185599	2016-03-13	071XX S CAMPBELL AVE	1477	WEAPONS VIOLATION	RECKLESS FIREARM DISCHARGE	RESIDENCE	true	false	832	8	18	66	15	1160943	1857250	2016	03/30/2016 03:48:04 PM	41.76397905	-87.68566858	(41.76397905, -87.68566858)
10458371	HZ197623	2016-03-23	016XX W 35TH ST	0320	ROBBERY	STRONGARM - NO WEAPON	ALLEY	false	false	912	9	11	59	03	1165798	1881522	2016	03/30/2016 03:49:59 PM	41.830482638	-87.66718441	(41.830482638, -87.66718441)
10449378	HZ188613	2016-03-12	009XX S INDEPENDENCE BLVD	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	true	true	1133	11	24	29	08B	1151401	1895674	2016	03/30/2016 03:48:04 PM	41.869611666	-87.719636786	(41.869611666, -87.719636786)
10449866	HZ188970	2016-03-16	062XX S KOMENSKY AVE	0910	MOTOR VEHICLE THEFT	AUTOMOBILE	STREET	true	false	813	8	13	65	07	1150440	1862960	2016	03/30/2016 03:48:04 PM	41.779858779	-87.724016684	(41.779858779, -87.724016684)
10453398	HZ192294	2016-03-12	040XX S ELLIS AVE	0910	MOTOR VEHICLE THEFT	AUTOMOBILE	ALLEY	true	false	214	2	4	36	07	1183298	1878126	2016	03/30/2016 03:48:04 PM	41.820773456	-87.603082874	(41.820773456, -87.603082874)
10457821	HZ196699	2016-03-22	001XX N PULASKI RD	143A	WEAPONS VIOLATION	UNLAWFUL POSS OF HANDGUN	STREET	true	false	1122	11	28	26	15	1149714	1900248	2016	03/30/2016 03:48:04 PM	41.882196169	-87.725711406	(41.882196169, -87.725711406)
10458010	HZ197180	2016-03-21	011XX N LA SALLE DR	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	true	true	1824	18	43	8	08B	1174938	1907711	2016	03/30/2016 03:48:04 PM	41.90214763	-87.632865587	(41.90214763, -87.632865587)
10458159	HZ197345	2016-03-22	073XX W EVERELL AVE	1170	DECEPTIVE PRACTICE	IMPERSONATION	STREET	true	false	1612	16	41	10	11	1126248	1940320	2016	03/30/2016 03:48:04 PM	41.992582305	-87.810983648	(41.992582305, -87.810983648)
10450801	HZ189468	2016-03-16	014XX S HARDING AVE	143A	WEAPONS VIOLATION	UNLAWFUL POSS OF HANDGUN	STREET	true	false	1011	10	24	29	15	1150278	1892845	2016	04/02/2016 03:46:34 PM	41.861870516	-87.723833405	(41.861870516, -87.723833405)
10458354	HZ197641	2016-03-23	017XX W HIGHLAND AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	false	true	2433	24	40	77	08B	1163394	1942112	2016	03/30/2016 03:49:59 PM	41.996796552	-87.67429656	(41.996796552, -87.67429656)
10458355	HZ197643	2016-03-23	019XX E 72ND PL	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	333	3	5	43	14	1190506	1857292	2016	03/30/2016 03:49:59 PM	41.763432386	-87.577313066	(41.763432386, -87.577313066)
10458358	HZ197638	2016-03-23	009XX W WAVELAND AVE	0313	ROBBERY	ARMED: OTHER DANGEROUS WEAPON	ALLEY	false	false	1923	19	44	6	03	1169356	1924765	2016	03/30/2016 03:49:59 PM	41.949067903	-87.652871823	(41.949067903, -87.652871823)
10458362	HZ197640	2016-03-23	133XX S AVENUE L	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	STREET	true	false	433	4	10	55	18	1202080	1817065	2016	03/30/2016 03:49:59 PM	41.652759234	-87.536257786	(41.652759234, -87.536257786)
10458363	HZ197607	2016-03-23	015XX W 91ST ST	0460	BATTERY	SIMPLE	RESIDENCE	false	false	2221	22	21	73	08B	1167460	1844381	2016	03/30/2016 03:49:59 PM	41.72852756	-87.662150113	(41.72852756, -87.662150113)
10458366	HZ197597	2016-03-23	043XX N FRANCISCO AVE	031A	ROBBERY	ARMED: HANDGUN	SIDEWALK	false	false	1724	17	33	16	03	1156268	1928692	2016	03/30/2016 03:49:59 PM	41.96011889	-87.70087468	(41.96011889, -87.70087468)
10458367	HZ197594	2016-03-23	002XX N LAVERGNE AVE	031A	ROBBERY	ARMED: HANDGUN	SIDEWALK	false	false	1532	15	28	25	03	1143003	1901138	2016	03/30/2016 03:49:59 PM	41.884766181	-87.750332285	(41.884766181, -87.750332285)
10458370	HZ197655	2016-03-23	065XX S KEDVALE AVE	2826	OTHER OFFENSE	HARASSMENT BY ELECTRONIC MEANS	STREET	false	false	833	8	13	65	26	1149830	1860886	2016	03/30/2016 03:49:59 PM	41.774179228	-87.726306731	(41.774179228, -87.726306731)
10458372	HZ197570	2016-03-23	068XX S HARPER AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	APARTMENT	false	false	332	3	5	43	14	1187561	1860049	2016	03/30/2016 03:49:59 PM	41.771068356	-87.588019357	(41.771068356, -87.588019357)
10458373	HZ197639	2016-03-23	061XX S RACINE AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	STREET	false	true	713	7	16	67	08B	1169370	1864170	2016	03/30/2016 03:49:59 PM	41.78279012	-87.65458144	(41.78279012, -87.65458144)
10458375	HZ197604	2016-03-23	068XX S LOOMIS BLVD	031B	ROBBERY	ARMED: OTHER FIREARM	RESIDENTIAL YARD (FRONT/BACK)	false	false	724	7	17	67	03	1168177	1859387	2016	03/30/2016 03:49:59 PM	41.769690728	-87.65909283	(41.769690728, -87.65909283)
10458388	HZ197645	2016-03-23	024XX S MILLARD AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	true	true	1013	10	22	30	08B	1152427	1887465	2016	03/30/2016 03:49:59 PM	41.847065023	-87.716086688	(41.847065023, -87.716086688)
10458393	HZ197615	2016-03-23	028XX W IRVING PARK RD	0860	THEFT	RETAIL THEFT	SMALL RETAIL STORE	false	false	1724	17	33	16	06	1156918	1926457	2016	03/30/2016 03:49:59 PM	41.953972726	-87.698545833	(41.953972726, -87.698545833)
10458412	HZ197649	2016-03-23	075XX S STEWART AVE	0496	BATTERY	AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST	APARTMENT	false	true	623	6	17	69	04B	1174929	1855043	2016	03/30/2016 03:49:59 PM	41.757622369	-87.634472427	(41.757622369, -87.634472427)
10458421	HZ197647	2016-03-23	058XX S HALSTED ST	0313	ROBBERY	ARMED: OTHER DANGEROUS WEAPON	SIDEWALK	false	false	712	7	16	68	03	1171972	1866004	2016	03/30/2016 03:49:59 PM	41.787766064	-87.644987904	(41.787766064, -87.644987904)
10458439	HZ197669	2016-03-23	060XX S HARPER AVE	0810	THEFT	OVER $500	RESIDENTIAL YARD (FRONT/BACK)	false	false	314	3	5	42	06	1187484	1865036	2016	03/30/2016 03:49:59 PM	41.784754925	-87.588143196	(41.784754925, -87.588143196)
10458441	HZ197667	2016-03-23	013XX W ELMDALE AVE	0810	THEFT	OVER $500	STREET	false	false	2013	20	48	77	06	1166208	1939975	2016	03/30/2016 03:49:59 PM	41.990872677	-87.664006509	(41.990872677, -87.664006509)
10458444	HZ197628	2016-03-23	072XX S HERMITAGE AVE	031B	ROBBERY	ARMED: OTHER FIREARM	SIDEWALK	false	false	735	7	17	67	03	1165935	1856676	2016	03/30/2016 03:49:59 PM	41.762299315	-87.667387963	(41.762299315, -87.667387963)
10458448	HZ197690	2016-03-23	026XX N MONITOR AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	APARTMENT	false	false	2514	25	30	19	14	1136936	1917047	2016	03/30/2016 03:49:59 PM	41.92853335	-87.772229406	(41.92853335, -87.772229406)
10458464	HZ197661	2016-03-23	054XX S PULASKI RD	0281	CRIM SEXUAL ASSAULT	NON-AGGRAVATED	VEHICLE NON-COMMERCIAL	false	false	815	8	23	62	02	1150625	1868330	2016	03/30/2016 03:49:59 PM	41.794591289	-87.723198732	(41.794591289, -87.723198732)
10458500	HZ197658	2016-03-23	089XX S HOUSTON AVE	0497	BATTERY	AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON	VEHICLE NON-COMMERCIAL	false	true	424	4	10	46	04B	1198072	1846375	2016	03/30/2016 03:49:59 PM	41.733289529	-87.549947051	(41.733289529, -87.549947051)
10458513	HZ197706	2016-03-23	016XX N LUNA AVE	0560	ASSAULT	SIMPLE	APARTMENT	false	true	2532	25	37	25	08A	1139157	1910281	2016	03/30/2016 03:49:59 PM	41.909926518	-87.764232859	(41.909926518, -87.764232859)
10458519	HZ197731	2016-03-23	100XX S MAY ST	2820	OTHER OFFENSE	TELEPHONE THREAT	RESIDENCE	false	false	2232	22	34	73	26	1170424	1838244	2016	03/30/2016 03:49:59 PM	41.711622791	-87.651470397	(41.711622791, -87.651470397)
10458522	HZ197671	2016-03-23	040XX S KEDZIE AVE	051A	ASSAULT	AGGRAVATED: HANDGUN	STREET	false	false	921	9	14	58	04A	1155679	1877465	2016	03/30/2016 03:49:59 PM	41.819559038	-87.704420511	(41.819559038, -87.704420511)
10458526	HZ197697	2016-03-23	097XX S MICHIGAN AVE	2820	OTHER OFFENSE	TELEPHONE THREAT	RESIDENCE	false	false	511	5	6	49	26	1178864	1840454	2016	03/30/2016 03:49:59 PM	41.717499759	-87.620494113	(41.717499759, -87.620494113)
10458535	HZ197702	2016-03-23	038XX W 80TH ST	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	834	8	18	70	14	1152280	1851269	2016	03/30/2016 03:49:59 PM	41.747740797	-87.717577727	(41.747740797, -87.717577727)
10458536	HZ197733	2016-03-23	044XX S CALIFORNIA AVE	2820	OTHER OFFENSE	TELEPHONE THREAT	RESIDENCE	false	true	922	9	12	58	26	1158440	1875163	2016	03/30/2016 03:49:59 PM	41.813186159	-87.694354769	(41.813186159, -87.694354769)
10458537	HZ197621	2016-03-23	059XX S NORMAL BLVD	1345	CRIMINAL DAMAGE	TO CITY OF CHICAGO PROPERTY	STREET	true	false	711	7	20	68	14	1173976	1865625	2016	03/30/2016 03:49:59 PM	41.786681785	-87.637651332	(41.786681785, -87.637651332)
10458544	HZ197698	2016-03-23	069XX W DICKENS AVE	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	2512	25	36	25	14	1129858	1913199	2016	03/30/2016 03:49:59 PM	41.918098113	-87.798327362	(41.918098113, -87.798327362)
10458560	HZ197699	2016-03-23	013XX W GRENSHAW ST	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	true	true	1231	12	2	28	08B	1167687	1895132	2016	03/30/2016 03:49:59 PM	41.867789309	-87.659861997	(41.867789309, -87.659861997)
10458572	HZ197748	2016-03-23	080XX S EMERALD AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	STREET	false	true	621	6	21	71	08B	1172696	1851658	2016	03/30/2016 03:49:59 PM	41.748382987	-87.642755633	(41.748382987, -87.642755633)
10458616	HZ197686	2016-03-23	062XX S SACRAMENTO AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	SIDEWALK	false	true	823	8	15	66	08B	1157456	1863076	2016	03/30/2016 03:49:59 PM	41.780037798	-87.698291673	(41.780037798, -87.698291673)
10458631	HZ197719	2016-03-23	037XX W DIVERSEY AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	false	true	2523	25	30	21	08B	1151015	1918360	2016	03/30/2016 03:49:59 PM	41.931871855	-87.720458909	(41.931871855, -87.720458909)
10458657	HZ197708	2016-03-23	052XX W GLADYS AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	STREET	true	true	1522	15	29	25	08B	1141517	1897840	2016	03/30/2016 03:49:59 PM	41.875743626	-87.755870658	(41.875743626, -87.755870658)
10458669	HZ197676	2016-03-23	048XX N ASHLAND AVE	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	2032	20	47	3	14	1164784	1932275	2016	03/30/2016 03:49:59 PM	41.969774042	-87.669463818	(41.969774042, -87.669463818)
10458675	HZ197739	2016-03-23	019XX W SCHOOL ST	0810	THEFT	OVER $500	STREET	false	false	1922	19	32	5	06	1162839	1921926	2016	03/30/2016 03:49:59 PM	41.941417012	-87.676907106	(41.941417012, -87.676907106)
10458678	HZ197777	2016-03-23	042XX W MONROE ST	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	false	true	1115	11	28	26	08B	1148170	1899325	2016	03/30/2016 03:49:59 PM	41.879693211	-87.731404797	(41.879693211, -87.731404797)
10458683	HZ197808	2016-03-23	070XX S HALSTED ST	1310	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE	false	true	732	7	6	68	14	1172185	1858151	2016	03/30/2016 03:49:59 PM	41.766211836	-87.644437584	(41.766211836, -87.644437584)
10458697	HZ197813	2016-03-23	051XX N DAMEN AVE	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	SCHOOL, PUBLIC, BUILDING	true	false	2032	20	47	4	18	1162074	1934195	2016	03/30/2016 03:49:59 PM	41.975099794	-87.679374655	(41.975099794, -87.679374655)
10458709	HZ197791	2016-03-23	013XX S LAWNDALE AVE	2093	NARCOTICS	FOUND SUSPECT NARCOTICS	APARTMENT	true	false	1011	10	24	29	18	1151923	1893461	2016	03/30/2016 03:49:59 PM	41.863528686	-87.717778622	(41.863528686, -87.717778622)
10458718	HZ197753	2016-03-23	032XX W PIERCE AVE	0910	MOTOR VEHICLE THEFT	AUTOMOBILE	STREET	false	false	1422	14	26	23	07	1154465	1910116	2016	03/30/2016 03:49:59 PM	41.909181264	-87.708001527	(41.909181264, -87.708001527)
10458719	HZ197672	2016-03-23	011XX W BRYN MAWR AVE	0870	THEFT	POCKET-PICKING	CTA TRAIN	false	false	2023	20	48	77	06	1167668	1937354	2016	03/30/2016 03:49:59 PM	41.983649153	-87.658712242	(41.983649153, -87.658712242)
10458736	HZ197815	2016-03-23	054XX W POTOMAC AVE	0530	ASSAULT	AGGRAVATED: OTHER DANG WEAPON	SIDEWALK	true	false	2532	25	37	25	04A	1139851	1908124	2016	03/30/2016 03:49:59 PM	41.903994796	-87.761736153	(41.903994796, -87.761736153)
10458743	HZ197800	2016-03-23	029XX N NORDICA AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE	false	true	2511	25	36	18	14	1128570	1918820	2016	03/30/2016 03:49:59 PM	41.933544797	-87.802931904	(41.933544797, -87.802931904)
10458754	HZ197806	2016-03-23	010XX W IRVING PARK RD	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	1923	19	44	6	14	1168304	1926719	2016	03/30/2016 03:49:59 PM	41.95445261	-87.656682073	(41.95445261, -87.656682073)
10458755	HZ197687	2016-03-23	023XX W CULLERTON ST	041A	BATTERY	AGGRAVATED: HANDGUN	ALLEY	false	false	1234	12	25	31	04B	1161100	1890351	2016	03/30/2016 03:49:59 PM	41.854809036	-87.684176721	(41.854809036, -87.684176721)
10458772	HZ197818	2016-03-23	087XX S ESCANABA AVE	1153	DECEPTIVE PRACTICE	FINANCIAL IDENTITY THEFT OVER $ 300	RESIDENCE	false	false	423	4	10	46	11	1196903	1847657	2016	03/30/2016 03:49:59 PM	41.736836559	-87.554187053	(41.736836559, -87.554187053)
10458782	HZ197893	2016-03-23	004XX S MORGAN ST	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	false	false	1232	12	2	28	08B	1169841	1898238	2016	03/30/2016 03:49:59 PM	41.876265763	-87.651863802	(41.876265763, -87.651863802)
10458783	HZ197725	2016-03-23	024XX W MADISON ST	0312	ROBBERY	ARMED:KNIFE/CUTTING INSTRUMENT	STREET	false	false	1222	12	2	28	03	1160273	1899946	2016	03/30/2016 03:49:59 PM	41.881155761	-87.686946988	(41.881155761, -87.686946988)
10458796	HZ197803	2016-03-23	005XX W MARQUETTE RD	1310	CRIMINAL DAMAGE	TO PROPERTY	APARTMENT	false	false	722	7	6	68	14	1173922	1860486	2016	03/30/2016 03:49:59 PM	41.772580995	-87.638001683	(41.772580995, -87.638001683)
10458799	HZ197759	2016-03-23	063XX S MORGAN ST	0620	BURGLARY	UNLAWFUL ENTRY	APARTMENT	false	false	724	7	16	68	05	1170733	1862772	2016	03/30/2016 03:49:59 PM	41.778924211	-87.649625027	(41.778924211, -87.649625027)
10458807	HZ197801	2016-03-23	073XX S RACINE AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	GROCERY FOOD STORE	false	false	733	7	17	68	14	1169599	1855906	2016	03/30/2016 03:49:59 PM	41.760107711	-87.653981184	(41.760107711, -87.653981184)
10458809	HZ197899	2016-03-23	0000X S COLUMBUS DR	1310	CRIMINAL DAMAGE	TO PROPERTY	PARKING LOT/GARAGE(NON.RESID.)	false	false	114	1	42	32	14	1178293	1900315	2016	03/30/2016 03:49:59 PM	41.881776822	-87.620767948	(41.881776822, -87.620767948)
10458810	HZ197839	2016-03-23	058XX S UNION AVE	0560	ASSAULT	SIMPLE	STREET	false	true	711	7	20	68	08A	1172629	1866279	2016	03/30/2016 03:49:59 PM	41.788506235	-87.642570861	(41.788506235, -87.642570861)
10458828	HZ197837	2016-03-23	109XX S AVENUE C	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	432	4	10	52	14	1204458	1833134	2016	03/30/2016 03:49:59 PM	41.696793384	-87.527006942	(41.696793384, -87.527006942)
10458836	HZ197726	2016-03-23	016XX W FULLERTON AVE	0460	BATTERY	SIMPLE	SIDEWALK	false	false	1931	19	32	7	08B	1165137	1916014	2016	03/30/2016 03:49:59 PM	41.925145559	-87.66862953	(41.925145559, -87.66862953)
10458838	HZ197930	2016-03-23	041XX W FULLERTON AVE	0560	ASSAULT	SIMPLE	RESIDENCE	false	false	2525	25	31	20	08A	1148439	1915636	2016	03/30/2016 03:49:59 PM	41.924447092	-87.729995838	(41.924447092, -87.729995838)
10458839	HZ197852	2016-03-23	112XX S AVENUE M	0820	THEFT	$500 AND UNDER	STREET	false	false	433	4	10	52	06	1201558	1831033	2016	03/30/2016 03:49:59 PM	41.691102061	-87.537695814	(41.691102061, -87.537695814)
10458840	HZ197853	2016-03-23	025XX N SAWYER AVE	0890	THEFT	FROM BUILDING	RESIDENCE	false	false	1413	14	35	22	06	1154046	1916700	2016	03/30/2016 03:49:59 PM	41.927256689	-87.709364773	(41.927256689, -87.709364773)
10458845	HZ197762	2016-03-23	061XX N KILDARE AVE	0810	THEFT	OVER $500	STREET	false	false	1711	17	39	12	06	1146588	1940490	2016	03/30/2016 03:49:59 PM	41.992683968	-87.73616084	(41.992683968, -87.73616084)
10458860	HZ197857	2016-03-23	076XX S PULASKI RD	0890	THEFT	FROM BUILDING	ATHLETIC CLUB	false	false	833	8	13	65	06	1151008	1853861	2016	03/30/2016 03:49:59 PM	41.754878573	-87.722171321	(41.754878573, -87.722171321)
10458861	HZ197881	2016-03-23	012XX N CICERO AVE	0890	THEFT	FROM BUILDING	APARTMENT	false	false	2533	25	37	25	06	1144141	1907779	2016	03/30/2016 03:49:59 PM	41.902968556	-87.745986389	(41.902968556, -87.745986389)
10458882	HZ197908	2016-03-23	040XX N ASHLAND AVE	1330	CRIMINAL TRESPASS	TO LAND	SCHOOL, PUBLIC, BUILDING	false	false	1912	19	47	6	26	1164934	1926849	2016	03/30/2016 03:49:59 PM	41.954881682	-87.669066936	(41.954881682, -87.669066936)
10458900	HZ197947	2016-03-23	079XX S ESSEX AVE	2024	NARCOTICS	POSS: HEROIN(WHITE)	STREET	true	false	422	4	7	46	18	1194232	1852890	2016	03/30/2016 03:49:59 PM	41.751262285	-87.563801111	(41.751262285, -87.563801111)
10458902	HZ197945	2016-03-23	049XX W HUBBARD ST	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	SIDEWALK	true	false	1532	15	28	25	18	1143453	1902561	2016	03/30/2016 03:49:59 PM	41.888662662	-87.748644193	(41.888662662, -87.748644193)
10458903	HZ197846	2016-03-23	013XX E 72ND ST	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	false	true	324	3	5	43	08B	1186416	1857532	2016	03/30/2016 03:49:59 PM	41.764188634	-87.592295942	(41.764188634, -87.592295942)
10458906	HZ197918	2016-03-23	039XX W ROOSEVELT RD	2024	NARCOTICS	POSS: HEROIN(WHITE)	SIDEWALK	true	false	1132	11	24	29	18	1150448	1894424	2016	03/30/2016 03:49:59 PM	41.866200165	-87.723168162	(41.866200165, -87.723168162)
10458912	HZ197784	2016-03-23	016XX N PULASKI RD	0860	THEFT	RETAIL THEFT	DRUG STORE	true	false	2535	25	30	23	06	1149466	1910591	2016	03/30/2016 03:49:59 PM	41.91058325	-87.726353375	(41.91058325, -87.726353375)
